Date,Apple
2016-09-01,102.1086
2016-09-02,103.0653
2016-09-06,103.0366
2016-09-07,103.668
2016-09-08,100.951
2016-09-09,98.6644
2016-09-12,100.8744
2016-09-13,103.2757
2016-09-14,106.9303
2016-09-15,110.5658
2016-09-16,109.9439
2016-09-19,108.662
2016-09-20,108.6524
2016-09-21,108.6333
2016-09-22,109.6569
2016-09-23,107.8296
2016-09-26,107.9923
2016-09-27,108.1932
2016-09-28,109.0159
2016-09-29,107.3226
2016-09-30,108.1549
2016-10-03,107.6479
2016-10-04,108.1071
2016-10-05,108.1549
2016-10-06,108.9585
2016-10-07,109.1212
2016-10-10,111.025
2016-10-11,111.2642
2016-10-12,112.2591
2016-10-13,111.9147
2016-10-14,112.5366
2016-10-17,112.4601
2016-10-18,112.3835
2016-10-19,112.0487
2016-10-20,111.9913
2016-10-21,111.5512
2016-10-24,112.5557
2016-10-25,113.1297
2016-10-26,110.5849
2016-10-27,109.523
2016-10-28,108.7959
2016-10-31,108.6237
2016-11-01,106.6625
2016-11-02,106.7581
2016-11-03,105.6197
2016-11-04,104.6676
2016-11-07,106.1774
2016-11-08,106.8025
2016-11-09,106.6294
2016-11-10,103.6579
2016-11-11,104.2733
2016-11-14,101.6576
2016-11-15,103.0039
2016-11-16,105.7735
2016-11-17,105.7351
2016-11-18,105.8408
2016-11-21,107.4468
2016-11-22,107.5141
2016-11-23,106.966
2016-11-25,107.5045
2016-11-28,107.2929
2016-11-29,107.1872
2016-11-30,106.2832
2016-12-01,105.2927
2016-12-02,105.687
2016-12-05,104.9273
2016-12-06,105.7351
2016-12-07,106.7736
2016-12-08,107.8219
2016-12-09,109.5817
2016-12-12,108.9566
2016-12-13,110.7742
2016-12-14,110.7742
2016-12-15,111.38
2016-12-16,111.5243
2016-12-19,112.1686
2016-12-20,112.4667
2016-12-21,112.5725
2016-12-22,111.832
2016-12-23,112.0532
2016-12-27,112.7648
2016-12-28,112.284
2016-12-29,112.2551
2016-12-30,111.38
2017-01-03,111.6974
2017-01-04,111.5724
2017-01-05,112.1397
2017-01-06,113.3899
2017-01-09,114.4285
2017-01-10,114.5439
2017-01-11,115.1594
2017-01-12,114.6785
2017-01-13,114.4766
2017-01-17,115.3998
2017-01-18,115.3902
2017-01-19,115.1882
2017-01-20,115.3998
2017-01-23,115.4767
2017-01-24,115.3709
2017-01-25,117.2077
2017-01-26,117.2654
2017-01-27,117.275
2017-01-30,116.9673
2017-01-31,116.698
2017-02-01,123.8144
2017-02-02,123.6028
2017-02-03,124.1317
2017-02-06,125.2953
2017-02-07,126.4878
2017-02-08,126.9782
2017-02-09,127.8918
2017-02-10,127.6021
2017-02-13,128.7321
2017-02-14,130.4029
2017-02-15,130.8761
2017-02-16,130.7168
2017-02-17,131.079
2017-02-21,132.0255
2017-02-22,132.4214
2017-02-23,131.8613
2017-02-24,131.9868
2017-02-27,132.2476
2017-02-28,132.3055
2017-03-01,135.0098
2017-03-02,134.2082
2017-03-03,135.0001
2017-03-06,134.5752
2017-03-07,134.749
2017-03-08,134.2468
2017-03-09,133.9377
2017-03-10,134.382
2017-03-13,134.44
2017-03-14,134.2371
2017-03-15,135.6569
2017-03-16,135.879
2017-03-17,135.2029
2017-03-20,136.6227
2017-03-21,135.0581
2017-03-22,136.584
2017-03-23,136.1011
2017-03-24,135.8307
2017-03-27,136.0625
2017-03-28,138.8827
2017-03-29,139.1917
2017-03-30,139.0082
2017-03-31,138.7475
2017-04-03,138.7861
2017-04-04,139.8195
2017-04-05,139.0951
2017-04-06,138.7475
2017-04-07,138.4384
2017-04-10,138.2742
2017-04-11,136.7869
2017-04-12,136.9511
2017-04-13,136.2267
2017-04-17,136.98
2017-04-18,136.3716
2017-04-19,135.8694
2017-04-20,137.5692
2017-04-21,137.405
2017-04-24,138.7281
2017-04-25,139.5877
2017-04-26,138.7668
2017-04-27,138.873
2017-04-28,138.7378
2017-05-01,141.5676
2017-05-02,142.4658
2017-05-03,142.0312
2017-05-04,141.5193
2017-05-05,143.8662
2017-05-08,147.7777
2017-05-09,148.7242
2017-05-10,148.0192
2017-05-11,149.294
2017-05-12,151.379
2017-05-15,150.9911
2017-05-16,150.7681
2017-05-17,145.7059
2017-05-18,147.9267
2017-05-19,148.431
2017-05-22,149.3328
2017-05-23,149.1486
2017-05-24,148.7025
2017-05-25,149.2165
2017-05-26,148.9643
2017-05-30,149.0225
2017-05-31,148.14
2017-06-01,148.5473
2017-06-02,150.7487
2017-06-05,149.2746
2017-06-06,149.7789
2017-06-07,150.6711
2017-06-08,150.3026
2017-06-09,144.4743
2017-06-12,141.022
2017-06-13,142.1566
2017-06-14,140.7699
2017-06-15,139.9262
2017-06-16,137.9673
2017-06-19,141.9142
2017-06-20,140.6244
2017-06-21,141.4584
2017-06-22,141.2257
2017-06-23,141.856
2017-06-26,141.4099
2017-06-27,139.3831
2017-06-28,141.4196
2017-06-29,139.3346
2017-06-30,139.6644
2017-07-03,139.1601
2017-07-05,139.7322
2017-07-06,138.4134
2017-07-07,139.8195
2017-07-10,140.6729
2017-07-11,141.1287
2017-07-12,141.3323
2017-07-13,143.3009
2017-07-14,144.5325
2017-07-17,145.0368
2017-07-18,145.5411
2017-07-19,146.4526
2017-07-20,145.7932
2017-07-21,145.7253
2017-07-24,147.4903
2017-07-25,148.1206
2017-07-26,148.8189
2017-07-27,146.0066
2017-07-28,144.9786
2017-07-31,144.2319
2017-08-01,145.512
2017-08-02,152.3876
2017-08-03,150.865
2017-08-04,151.6602
2017-08-07,154.0071
2017-08-08,155.2386
2017-08-09,156.189
2017-08-10,151.2335
2017-08-11,153.3367
2017-08-14,155.6444
2017-08-15,157.3483
2017-08-16,156.7154
2017-08-17,153.7067
2017-08-18,153.3562
2017-08-21,153.0738
2017-08-22,155.5762
2017-08-23,155.7709
2017-08-24,155.0796
2017-08-25,155.6541
2017-08-28,157.2217
2017-08-29,158.6239
2017-08-30,159.0523
2017-08-31,159.6852
2017-09-01,159.7339
2017-09-05,157.8157
2017-09-06,157.6502
2017-09-07,157.0173
2017-09-08,154.4565
2017-09-11,157.251
2017-09-12,156.6278
2017-09-13,155.4496
2017-09-14,154.1157
2017-09-15,155.6736
2017-09-18,154.4954
2017-09-19,154.5538
2017-09-20,151.9638
2017-09-21,149.3543
2017-09-22,147.8938
2017-09-25,146.589
2017-09-26,149.1109
2017-09-27,150.1722
2017-09-28,149.2472
2017-09-29,150.0651
2017-10-02,149.7633
2017-10-03,150.4156
2017-10-04,149.442
2017-10-05,151.3017
2017-10-06,151.2141
2017-10-09,151.7399
2017-10-10,151.7983
2017-10-11,152.4312
2017-10-12,151.8957
2017-10-13,152.8596
2017-10-16,155.6736
2017-10-17,156.2481
2017-10-18,155.5567
2017-10-19,151.8762
2017-10-20,152.1391
2017-10-23,152.0612
2017-10-24,152.9667
2017-10-25,152.2949
2017-10-26,153.2686
2017-10-27,158.7602
2017-10-30,162.3336
2017-10-31,164.5926
2017-11-01,162.4991
2017-11-02,163.687
2017-11-03,167.9615
2017-11-06,169.6655
2017-11-07,170.2108
2017-11-08,171.6031
2017-11-09,171.2526
2017-11-10,170.6879
2017-11-13,170.0038
2017-11-14,167.4338
2017-11-15,165.2253
2017-11-16,167.1993
2017-11-17,166.2709
2017-11-20,166.1048
2017-11-21,169.1928
2017-11-22,170.9713
2017-11-24,170.981
2017-11-27,170.1211
2017-11-28,169.1244
2017-11-29,165.6162
2017-11-30,167.9322
2017-12-01,167.1504
2017-12-04,165.9289
2017-12-05,165.7725
2017-12-06,165.1569
2017-12-07,165.4598
2017-12-08,165.5087
2017-12-11,168.7335
2017-12-12,167.7856
2017-12-13,168.3426
2017-12-14,168.2937
2017-12-15,170.0038
2017-12-18,172.398
2017-12-19,170.5608
2017-12-20,170.3752
2017-12-21,171.0201
2017-12-22,171.0201
2017-12-26,166.6813
2017-12-27,166.7107
2017-12-28,167.1797
2017-12-29,165.3719
2018-01-02,168.3328
2018-01-03,168.3035
2018-01-04,169.0853
2018-01-05,171.0104
2018-01-08,170.3752
2018-01-09,170.3556
2018-01-10,170.3165
2018-01-11,171.284
2018-01-12,173.0527
2018-01-16,172.1732
2018-01-17,175.0169
2018-01-18,175.1732
2018-01-19,174.3915
2018-01-22,172.9648
2018-01-23,173.0038
2018-01-24,170.2481
2018-01-25,167.209
2018-01-26,167.5999
2018-01-29,164.1309
2018-01-30,163.1634
2018-01-31,163.6129
2018-02-01,163.955
2018-02-02,156.8409
2018-02-05,152.9223
2018-02-06,159.3132
2018-02-07,155.9028
2018-02-08,151.6129
2018-02-09,153.4598
2018-02-12,159.641
2018-02-13,161.2402
2018-02-14,164.2131
2018-02-15,169.7271
2018-02-16,169.1776
2018-02-20,168.6086
2018-02-21,167.8433
2018-02-22,169.2463
2018-02-23,172.1897
2018-02-26,175.5943
2018-02-27,175.0252
2018-02-28,174.7603
2018-03-01,171.6992
2018-03-02,172.8863
2018-03-05,173.4848
2018-03-06,173.3377
2018-03-07,171.7286
2018-03-08,173.6026
2018-03-09,176.5852
2018-03-12,178.2924
2018-03-13,176.5754
2018-03-14,175.0743
2018-03-15,175.2803
2018-03-16,174.6622
2018-03-19,171.9935
2018-03-20,171.9346
2018-03-21,168.0395
2018-03-22,165.6652
2018-03-23,161.8289
2018-03-26,169.5112
2018-03-27,165.1648
2018-03-28,163.3399
2018-03-29,164.6153
2018-04-02,163.5361
2018-04-03,165.2138
2018-04-04,168.3731
2018-04-05,169.5407
2018-04-06,165.204
2018-04-09,166.8425
2018-04-10,169.9822
2018-04-11,169.1874
2018-04-12,170.8554
2018-04-13,171.4343
2018-04-16,172.5037
2018-04-17,174.878
2018-04-18,174.4856
2018-04-19,169.5407
2018-04-20,162.5942
2018-04-23,162.1233
2018-04-24,159.8666
2018-04-25,160.5632
2018-04-26,161.1225
2018-04-27,159.2583
2018-04-30,162.1429
2018-05-01,165.9104
2018-05-02,173.2395
2018-05-03,173.5535
2018-05-04,180.3626
2018-05-07,181.6675
2018-05-08,182.5407
2018-05-09,183.826
2018-05-10,186.4555
2018-05-11,185.7491
2018-05-14,185.3157
2018-05-15,183.6314
2018-05-16,185.3452
2018-05-17,184.1732
2018-05-18,183.5034
2018-05-21,184.8035
2018-05-22,184.3406
2018-05-23,185.5225
2018-05-24,185.3157
2018-05-25,185.7392
2018-05-29,185.0695
2018-05-30,184.6755
2018-05-31,184.055
2018-06-01,187.3742
2018-06-04,188.9402
2018-06-05,190.398
2018-06-06,191.0579
2018-06-07,190.5457
2018-06-08,188.8122
2018-06-11,188.3493
2018-06-12,189.3835
2018-06-13,187.8273
2018-06-14,187.9258
2018-06-15,185.9953
2018-06-18,185.8968
2018-06-19,182.8927
2018-06-20,183.6905
2018-06-21,182.6662
2018-06-22,182.1343
2018-06-25,179.4258
2018-06-26,181.6517
2018-06-27,181.3858
2018-06-28,182.7056
2018-06-29,182.3215
2018-07-02,184.3603
2018-07-03,181.1494
2018-07-05,182.6071
2018-07-06,185.1384
2018-07-09,187.7091
2018-07-10,187.4825
2018-07-11,185.0498
2018-07-12,188.1523
2018-07-13,188.4478
2018-07-16,188.0341
2018-07-17,188.566
2018-07-18,187.5318
2018-07-19,188.9895
2018-07-20,188.5561
2018-07-23,188.7236
2018-07-24,190.0926
2018-07-25,191.8852
2018-07-26,191.2844
2018-07-27,188.1031
2018-07-30,187.0492
2018-07-31,187.4234
2018-08-01,198.4646
2018-08-02,204.2659
2018-08-03,204.8568
2018-08-06,205.9205
2018-08-07,203.9901
2018-08-08,204.128
2018-08-09,205.7334
2018-08-10,205.1227
2018-08-13,206.4472
2018-08-14,207.317
2018-08-15,207.8013
2018-08-16,210.8456
2018-08-17,215.0562
2018-08-20,212.9608
2018-08-21,212.5456
2018-08-22,212.5555
2018-08-23,212.9904
2018-08-24,213.6526
2018-08-27,215.412
2018-08-28,217.1516
2018-08-29,220.3935
2018-08-30,222.4198
2018-08-31,224.9896
2018-09-04,225.7111
2018-09-05,224.2384
2018-09-06,220.5121
2018-09-07,218.733
2018-09-10,215.7975
2018-09-11,221.2534
2018-09-12,218.5057
2018-09-13,223.7837
2018-09-14,221.2436
2018-09-17,215.3527
2018-09-18,215.7085
2018-09-19,215.837
2018-09-20,217.4778
2018-09-21,215.1352
2018-09-24,218.2289
2018-09-25,219.6127
2018-09-26,217.8632
2018-09-27,222.3407
2018-09-28,223.1215
2018-10-01,224.6239
2018-10-02,226.6205
2018-10-03,229.3781
2018-10-04,225.3454
2018-10-05,221.6883
2018-10-08,221.1744
2018-10-09,224.2384
2018-10-10,213.8503
2018-10-11,211.9625
2018-10-12,219.5336
2018-10-15,214.8387
2018-10-16,219.5732
2018-10-17,218.6243
2018-10-18,213.5143
2018-10-19,216.7661
2018-10-22,218.0906
2018-10-23,220.1464
2018-10-24,212.5951
2018-10-25,217.2504
2018-10-26,213.791
2018-10-29,209.7781
2018-10-30,210.8258
2018-10-31,216.3213
2018-11-01,219.6423
2018-11-02,205.0733
2018-11-05,199.2516
2018-11-06,201.4064
2018-11-07,207.5147
2018-11-08,206.7931
2018-11-09,202.8059
2018-11-12,192.5897
2018-11-13,190.6655
2018-11-14,185.2797
2018-11-15,189.8522
2018-11-16,191.9549
2018-11-19,184.3473
2018-11-20,175.5396
2018-11-21,175.3412
2018-11-23,170.8878
2018-11-26,173.1988
2018-11-27,172.8219
2018-11-28,179.4674
2018-11-29,178.0887
2018-11-30,177.1266
2018-12-03,183.3158
2018-12-04,175.252
2018-12-06,173.298
2018-12-07,167.1187
2018-12-10,168.2197
2018-12-11,167.2576
2018-12-12,167.7237
2018-12-13,169.5587
2018-12-14,164.1332
2018-12-17,162.6057
2018-12-18,164.7184
2018-12-19,159.5805
2018-12-20,155.5536
2018-12-21,149.5032
2018-12-24,145.635
2018-12-26,155.8908
2018-12-27,154.8791
2018-12-28,154.9585
2018-12-31,156.4562
2019-01-02,156.6347
2019-01-03,141.0327
2019-01-04,147.0533
2019-01-07,146.726
2019-01-08,149.5231
2019-01-09,152.0622
2019-01-10,152.5483
2019-01-11,151.0505
2019-01-14,148.7792
2019-01-15,151.8242
2019-01-16,153.679
2019-01-17,154.5915
2019-01-18,155.5437
2019-01-22,152.0523
2019-01-23,152.6673
2019-01-24,151.4572
2019-01-25,156.476
2019-01-28,155.0279
2019-01-29,153.4211
2019-01-30,163.9051
2019-01-31,165.0854
2019-02-01,165.1647
2019-02-04,169.8562
2019-02-05,172.7624
2019-02-06,172.8219
2019-02-07,169.5488
2019-02-08,169.7471
2019-02-11,168.7709
2019-02-12,170.2253
2019-02-13,169.518
2019-02-14,170.1356
2019-02-15,169.7571
2019-02-19,170.2651
2019-02-20,171.3608
2019-02-21,170.3946
2019-02-22,172.2972
2019-02-25,173.5523
2019-02-26,173.6519
2019-02-27,174.1898
2019-02-28,172.4765
2019-03-01,174.2894
2019-03-04,175.166
2019-03-05,174.8472
2019-03-06,173.8411
2019-03-07,171.829
2019-03-08,172.2374
2019-03-11,178.2041
2019-03-12,180.2063
2019-03-13,181.0032
2019-03-14,183.0153
2019-03-15,185.396
2019-03-18,187.2886
2019-03-19,185.8044
2019-03-20,187.4281
2019-03-21,194.3311
2019-03-22,190.3068
2019-03-25,188.0058
2019-03-26,186.0634
2019-03-27,187.7369
2019-03-28,187.9859
2019-03-29,189.2111
2019-04-01,190.4961
2019-04-02,193.2653
2019-04-03,194.5901
2019-04-04,194.9288
2019-04-05,196.2337
2019-04-08,199.3216
2019-04-09,198.724
2019-04-10,199.8396
2019-04-11,198.1761
2019-04-12,198.0964
2019-04-15,198.455
2019-04-16,198.4749
2019-04-17,202.3399
2019-04-18,203.067
2019-04-22,203.7344
2019-04-23,206.6729
2019-04-24,206.3542
2019-04-25,204.4815
2019-04-26,203.5053
2019-04-29,203.8141
2019-04-30,199.8894
2019-05-01,209.7011
2019-05-02,208.3364
2019-05-03,210.9263
2019-05-06,207.669
2019-05-07,202.0709
2019-05-08,202.1107
2019-05-09,199.9392
2019-05-10,197.18
2019-05-13,185.72
